"","country_year","X.x","za_nr","version","doi","za_nr_base","version_base","country","region","eep","member","party","party_year","year.x","intials","partyname","pfamily","vote","group","seats","seatsum","manif","left","environ","liberta","religious","state","multicult","integration","persid","total","rile_mrg","planeco","markeco","welfare","pro_anti_EU","per_v_099","per_v1_101b","per_v2_101b","per_v3_101b","per_v1_101a","per_v2_101a","per_v3_101a","per_v1_1011b","per_v2_1011b","per_v3_1011b","per_v1_1011a","per_v2_1011a","per_v3_1011a","per_v1_1012b","per_v2_1012b","per_v3_1012b","per_v1_1012a","per_v2_1012a","per_v3_1012a","per_v1_1013b","per_v2_1013b","per_v3_1013b","per_v1_1013a","per_v2_1013a","per_v3_1013a","per_v1_1014b","per_v2_1014b","per_v3_1014b","per_v1_1014a","per_v2_1014a","per_v3_1014a","per_v1_103b","per_v2_103b","per_v3_103b","per_v1_103a","per_v2_103a","per_v3_103a","per_v1_104b","per_v2_104b","per_v3_104b","per_v1_104a","per_v2_104a","per_v3_104a","per_v1_106b","per_v2_106b","per_v3_106b","per_v1_106a","per_v2_106a","per_v3_106a","per_v1_107b","per_v2_107b","per_v3_107b","per_v1_107a","per_v2_107a","per_v3_107a","per_v1_108b","per_v2_108b","per_v3_108b","per_v1_108a","per_v2_108a","per_v3_108a","per_v1_1081b","per_v2_1081b","per_v3_1081b","per_v1_1081a","per_v2_1081a","per_v3_1081a","per_v1_2011b","per_v2_2011b","per_v3_2011b","per_v1_2011a","per_v2_2011a","per_v3_2011a","per_v1_2012b","per_v2_2012b","per_v3_2012b","per_v1_2012a","per_v2_2012a","per_v3_2012a","per_v1_202b","per_v2_202b","per_v3_202b","per_v1_202a","per_v2_202a","per_v3_202a","per_v1_203b","per_v2_203b","per_v3_203b","per_v1_203a","per_v2_203a","per_v3_203a","per_v1_301b","per_v2_301b","per_v3_301b","per_v1_301a","per_v2_301a","per_v3_301a","per_v1_3011b","per_v2_3011b","per_v3_3011b","per_v1_3011a","per_v2_3011a","per_v3_3011a","per_v1_303b","per_v2_303b","per_v3_303b","per_v1_303a","per_v2_303a","per_v3_303a","per_v1_304b","per_v2_304b","per_v3_304b","per_v1_304a","per_v2_304a","per_v3_304a","per_v1_305b","per_v2_305b","per_v3_305b","per_v1_305a","per_v2_305a","per_v3_305a","per_v1_306b","per_v2_306b","per_v3_306b","per_v1_306a","per_v2_306a","per_v3_306a","per_v1_308b","per_v2_308b","per_v3_308b","per_v1_308a","per_v2_308a","per_v3_308a","per_v1_310b","per_v2_310b","per_v3_310b","per_v1_310a","per_v2_310a","per_v3_310a","per_v1_3101b","per_v2_3101b","per_v3_3101b","per_v1_3101a","per_v2_3101a","per_v3_3101a","per_v1_312b","per_v2_312b","per_v3_312b","per_v1_312a","per_v2_312a","per_v3_312a","per_v1_314b","per_v2_314b","per_v3_314b","per_v1_314a","per_v2_314a","per_v3_314a","per_v1_3141b","per_v2_3141b","per_v3_3141b","per_v1_3141a","per_v2_3141a","per_v3_3141a","per_v1_316b","per_v2_316b","per_v3_316b","per_v1_316a","per_v2_316a","per_v3_316a","per_v1_3161b","per_v2_3161b","per_v3_3161b","per_v1_3161a","per_v2_3161a","per_v3_3161a","per_v1_3162b","per_v2_3162b","per_v3_3162b","per_v1_3162a","per_v2_3162a","per_v3_3162a","per_v1_3163b","per_v2_3163b","per_v3_3163b","per_v1_3163a","per_v2_3163a","per_v3_3163a","per_v1_318b","per_v2_318b","per_v3_318b","per_v1_318a","per_v2_318a","per_v3_318a","per_v1_401b","per_v2_401b","per_v3_401b","per_v1_401a","per_v2_401a","per_v3_401a","per_v1_4011b","per_v2_4011b","per_v3_4011b","per_v1_4011a","per_v2_4011a","per_v3_4011a","per_v1_4012b","per_v2_4012b","per_v3_4012b","per_v1_4012a","per_v2_4012a","per_v3_4012a","per_v1_402b","per_v2_402b","per_v3_402b","per_v1_402a","per_v2_402a","per_v3_402a","per_v1_403b","per_v2_403b","per_v3_403b","per_v1_403a","per_v2_403a","per_v3_403a","per_v1_404b","per_v2_404b","per_v3_404b","per_v1_404a","per_v2_404a","per_v3_404a","per_v1_405b","per_v2_405b","per_v3_405b","per_v1_405a","per_v2_405a","per_v3_405a","per_v1_406b","per_v2_406b","per_v3_406b","per_v1_406a","per_v2_406a","per_v3_406a","per_v1_408b","per_v2_408b","per_v3_408b","per_v1_408a","per_v2_408a","per_v3_408a","per_v1_4081b","per_v2_4081b","per_v3_4081b","per_v1_4081a","per_v2_4081a","per_v3_4081a","per_v1_4082b","per_v2_4082b","per_v3_4082b","per_v1_4082a","per_v2_4082a","per_v3_4082a","per_v1_4084b","per_v2_4084b","per_v3_4084b","per_v1_4084a","per_v2_4084a","per_v3_4084a","per_v1_4086b","per_v2_4086b","per_v3_4086b","per_v1_4086a","per_v2_4086a","per_v3_4086a","per_v1_409b","per_v2_409b","per_v3_409b","per_v1_409a","per_v2_409a","per_v3_409a","per_v1_410b","per_v2_410b","per_v3_410b","per_v1_410a","per_v2_410a","per_v3_410a","per_v1_411b","per_v2_411b","per_v3_411b","per_v1_411a","per_v2_411a","per_v3_411a","per_v1_412b","per_v2_412b","per_v3_412b","per_v1_412a","per_v2_412a","per_v3_412a","per_v1_4121b","per_v2_4121b","per_v3_4121b","per_v1_4121a","per_v2_4121a","per_v3_4121a","per_v1_4122b","per_v2_4122b","per_v3_4122b","per_v1_4122a","per_v2_4122a","per_v3_4122a","per_v1_4123b","per_v2_4123b","per_v3_4123b","per_v1_4123a","per_v2_4123a","per_v3_4123a","per_v1_4124b","per_v2_4124b","per_v3_4124b","per_v1_4124a","per_v2_4124a","per_v3_4124a","per_v1_413b","per_v2_413b","per_v3_413b","per_v1_413a","per_v2_413a","per_v3_413a","per_v1_4132b","per_v2_4132b","per_v3_4132b","per_v1_4132a","per_v2_4132a","per_v3_4132a","per_v1_414b","per_v2_414b","per_v3_414b","per_v1_414a","per_v2_414a","per_v3_414a","per_v1_415b","per_v2_415b","per_v3_415b","per_v1_415a","per_v2_415a","per_v3_415a","per_v1_416b","per_v2_416b","per_v3_416b","per_v1_416a","per_v2_416a","per_v3_416a","per_v1_501b","per_v2_501b","per_v3_501b","per_v1_501a","per_v2_501a","per_v3_501a","per_v1_502b","per_v2_502b","per_v3_502b","per_v1_502a","per_v2_502a","per_v3_502a","per_v1_503b","per_v2_503b","per_v3_503b","per_v1_503a","per_v2_503a","per_v3_503a","per_v1_504b","per_v2_504b","per_v3_504b","per_v1_504a","per_v2_504a","per_v3_504a","per_v1_5041b","per_v2_5041b","per_v3_5041b","per_v1_5041a","per_v2_5041a","per_v3_5041a","per_v1_5042b","per_v2_5042b","per_v3_5042b","per_v1_5042a","per_v2_5042a","per_v3_5042a","per_v1_5043b","per_v2_5043b","per_v3_5043b","per_v1_5043a","per_v2_5043a","per_v3_5043a","per_v1_5044b","per_v2_5044b","per_v3_5044b","per_v1_5044a","per_v2_5044a","per_v3_5044a","per_v1_5045b","per_v2_5045b","per_v3_5045b","per_v1_5045a","per_v2_5045a","per_v3_5045a","per_v1_506b","per_v2_506b","per_v3_506b","per_v1_506a","per_v2_506a","per_v3_506a","per_v1_601b","per_v2_601b","per_v3_601b","per_v1_601a","per_v2_601a","per_v3_601a","per_v1_6011b","per_v2_6011b","per_v3_6011b","per_v1_6011a","per_v2_6011a","per_v3_6011a","per_v_6012","per_v1_6021b","per_v2_6021b","per_v3_6021b","per_v1_6021a","per_v2_6021a","per_v3_6021a","per_v1_603b","per_v2_603b","per_v3_603b","per_v1_603a","per_v2_603a","per_v3_603a","per_v1_605b","per_v2_605b","per_v3_605b","per_v1_605a","per_v2_605a","per_v3_605a","per_v1_6051b","per_v2_6051b","per_v3_6051b","per_v1_6051a","per_v2_6051a","per_v3_6051a","per_v1_606b","per_v2_606b","per_v3_606b","per_v1_606a","per_v2_606a","per_v3_606a","per_v1_607b","per_v2_607b","per_v3_607b","per_v1_607a","per_v2_607a","per_v3_607a","per_v1_701b","per_v2_701b","per_v3_701b","per_v1_701a","per_v2_701a","per_v3_701a","per_v1_7031b","per_v2_7031b","per_v3_7031b","per_v1_7031a","per_v2_7031a","per_v3_7031a","per_v1_704b","per_v2_704b","per_v3_704b","per_v1_704a","per_v2_704a","per_v3_704a","per_v1_705b","per_v2_705b","per_v3_705b","per_v1_705a","per_v2_705a","per_v3_705a","per_v1_7051b","per_v2_7051b","per_v3_7051b","per_v1_7051a","per_v2_7051a","per_v3_7051a","per_v1_7052b","per_v2_7052b","per_v3_7052b","per_v1_7052a","per_v2_7052a","per_v3_7052a","per_v1_7053b","per_v2_7053b","per_v3_7053b","per_v1_7053a","per_v2_7053a","per_v3_7053a","per_v1_7054b","per_v2_7054b","per_v3_7054b","per_v1_7054a","per_v2_7054a","per_v3_7054a","per_v1_706b","per_v2_706b","per_v3_706b","per_v1_706a","per_v2_706a","per_v3_706a","per_v1_7061b","per_v2_7061b","per_v3_7061b","per_v1_7061a","per_v2_7061a","per_v3_7061a","per_v1_7062b","per_v2_7062b","per_v3_7062b","per_v1_7062a","per_v2_7062a","per_v3_7062a","per_v1_7063b","per_v2_7063b","per_v3_7063b","per_v1_7063a","per_v2_7063a","per_v3_7063a","per_v1_7064b","per_v2_7064b","per_v3_7064b","per_v1_7064a","per_v2_7064a","per_v3_7064a","X.y","nation","year.y","gen.EUS","inst.EUS","EU.stance.mean","EU.stance.sd","EUS.party","EUS.vote","sum.EUS.vote","CEE","left.mean","pola.part","pola.sum","pola.index"
"1","11_04",3,5102,"1.0.0 (2015-04-08)","doi:10.4232/1.5102",4457,"1.0.0 (2012-05-31)",11,11,1995,1995,11110,"11110_04",2004,"MP","Miljöpartiet de Gröna",1,6,30,1,19,1,3,2,5,-777,4,-777,9,-999,483,-16.356107711792,6.6252589225769,0.207039341330528,7.03933763504028,-10.5590057373047,0,0,-999,NA,0,-999,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.621118009090424,0,0.414078682661057,1.44927537441254,0,0,0,0,NA,NA,NA,0.207039341330528,1.44927537441254,0.621118009090424,0.828157365322113,1.03519666194916,0,1.24223601818085,4.7619047164917,2.07039332389832,1.03519666194916,7.66045570373535,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1.24223601818085,0,NA,NA,NA,0.414078682661057,4.34782600402832,0.207039341330528,NA,1.44927537441254,NA,3.10559010505676,5.17598342895508,0,0,1.65631473064423,0,0,0,0,0,0.207039341330528,0,0.414078682661057,4.55486536026001,0,NA,0.414078682661057,NA,NA,0.414078682661057,NA,NA,NA,NA,0,1.24223601818085,0,NA,NA,NA,0,1.44927537441254,0,NA,NA,NA,0.207039341330528,0.414078682661057,0,NA,0.828157365322113,NA,NA,1.44927537441254,NA,NA,0.828157365322113,NA,NA,0,NA,NA,0.207039341330528,NA,NA,0.207039341330528,NA,NA,0.207039341330528,NA,NA,0,NA,NA,0,NA,NA,0.207039341330528,NA,NA,0,NA,NA,0,NA,NA,0.207039341330528,NA,NA,0,NA,NA,0,NA,NA,1.03519666194916,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.207039341330528,NA,NA,NA,NA,0,0.207039341330528,0,NA,0,NA,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0.207039341330528,6.21118021011353,0.207039341330528,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0.414078682661057,0,0,0.207039341330528,0,NA,NA,NA,0,0.207039341330528,0,NA,NA,NA,0,0.207039341330528,0,0,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,0.621118009090424,NA,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0.414078682661057,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0.207039341330528,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0.828157365322113,16.356107711792,0.621118009090424,NA,NA,NA,0,0,NA,NA,NA,NA,0.207039341330528,5.17598342895508,1.65631473064423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,0,0,0.621118009090424,0,NA,NA,NA,0,3.31262946128845,0,NA,NA,NA,0,0,0.414078682661057,NA,NA,NA,0.207039341330528,1.03519666194916,0.414078682661057,0,0,0,0,0.621118009090424,0,0,0,0,0,0.207039341330528,0,0,0.621118009090424,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0.414078682661057,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,1.24223601818085,0,NA,NA,NA,0,0.207039341330528,0,NA,NA,NA,0,1.03519666194916,0,NA,NA,NA,0,NA,NA,1,11,2004,24.5951417004049,27.0242914979757,-0.131294488906865,14.2377330156848,0,0,27.3000001907349,0,5.625,1.65375,14.038250194192,3.74676529745218
"2","11_04",29,5102,"1.0.0 (2015-04-08)","doi:10.4232/1.5102",4457,"1.0.0 (2012-05-31)",11,11,1995,1995,11952,"11952_04",2004,"Junilistan","Junilistan",95,14.5,60,3,19,5,6,7,4,-777,6,-777,7,-999,237,-15.6118144989014,1.26582276821136,1.68776369094849,2.1097047328949,-20.2531642913818,0,0,-999,NA,0,-999,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.843881845474243,0,0,0,0,NA,NA,NA,0,0.421940922737122,0,0.421940922737122,0.421940922737122,0,0.421940922737122,0.421940922737122,0.843881845474243,0,12.2362871170044,0,0,1.68776369094849,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,1.26582276821136,0,NA,1.68776369094849,NA,11.3924055099487,11.3924055099487,0.421940922737122,0,3.37552738189697,0,0,0.421940922737122,0,0,0,0,0.421940922737122,10.1265821456909,0.843881845474243,NA,5.48523187637329,NA,NA,0,NA,NA,NA,NA,0,5.48523187637329,0,NA,NA,NA,0,0.843881845474243,0,NA,NA,NA,0,8.43881893157959,0,NA,0,NA,NA,0.421940922737122,NA,NA,0.421940922737122,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.421940922737122,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.843881845474243,NA,NA,0.421940922737122,NA,NA,0,NA,NA,0.421940922737122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.421940922737122,NA,NA,NA,NA,0.421940922737122,0.843881845474243,0,NA,0.421940922737122,NA,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0.843881845474243,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0.421940922737122,0,0,0.843881845474243,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0.421940922737122,NA,NA,1.68776369094849,NA,NA,1.26582276821136,NA,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,0.421940922737122,0.421940922737122,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0.421940922737122,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,3.79746842384338,0,NA,NA,NA,0,0,NA,NA,NA,NA,0,1.26582276821136,0,0,0,0,0,0.421940922737122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421940922737122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,2.1097047328949,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.843881845474243,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,1,11,2004,24.5951417004049,27.0242914979757,-0.131294488906865,14.2377330156848,1,14.5,27.3000001907349,0,5.625,0.0815625,14.038250194192,3.74676529745218
"3","11_04",19,5102,"1.0.0 (2015-04-08)","doi:10.4232/1.5102",4457,"1.0.0 (2012-05-31)",11,11,1995,1995,11520,"11520_04",2004,"KD","Kristdemokraterna",5,5.69999980926514,10,1,19,1,8,5,6,-777,7,-777,4,-999,927,1.6181229352951,3.4519956111908,4.42286968231201,7.44336557388306,11.4347352981567,0,0,-999,NA,0,-999,NA,0,0,NA,0,0.215749725699425,NA,0,0,NA,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.107874862849712,0,0.215749725699425,0.107874862849712,0,0.431499451398849,0,NA,NA,NA,0,5.1779932975769,0.539374351501465,0,0,0,0.215749725699425,3.3441207408905,1.18662357330322,0,0,0,0,2.91262125968933,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0.862998902797699,0,NA,NA,NA,0.431499451398849,3.66774535179138,0.107874862849712,NA,0.215749725699425,NA,0.539374351501465,6.25674200057983,0.323624581098557,0,0,0,0,3.99136996269226,0,0,0,0,0.323624581098557,1.7259978055954,0.431499451398849,NA,0.862998902797699,NA,NA,0,NA,NA,NA,NA,0,4.6386194229126,0,NA,NA,NA,0.107874862849712,0.215749725699425,0,NA,NA,NA,0.107874862849712,0.755124032497406,0,NA,0,NA,NA,0.970873773097992,NA,NA,0.107874862849712,NA,NA,0.107874862849712,NA,NA,0.215749725699425,NA,NA,0.107874862849712,NA,NA,0.215749725699425,NA,NA,0,NA,NA,0,NA,NA,0.323624581098557,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.323624581098557,NA,NA,0.107874862849712,NA,NA,2.26537227630615,NA,NA,0,NA,NA,0.215749725699425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0.107874862849712,3.02049612998962,0.215749725699425,NA,0.647249162197113,NA,NA,0.323624581098557,NA,0,0,0,0,NA,NA,NA,NA,NA,0.107874862849712,0.323624581098557,0,NA,NA,NA,0,3.02049612998962,0.107874862849712,NA,NA,NA,0,0,0,NA,NA,NA,0,0.431499451398849,0,0,1.6181229352951,0,0,0,0,NA,NA,NA,0.215749725699425,2.15749740600586,0.107874862849712,NA,NA,NA,0,0.431499451398849,0,0,0,0,0,0.107874862849712,0,NA,0,NA,NA,2.04962253570557,NA,NA,0,NA,NA,0.970873773097992,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0.970873773097992,0.107874862849712,NA,NA,NA,0,0.323624581098557,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0.431499451398849,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0.431499451398849,10.4638614654541,1.6181229352951,NA,NA,NA,0,0,NA,NA,NA,NA,0.215749725699425,4.09924507141113,0.431499451398849,0,0,0,0,1.29449832439423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40237319469452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215749725699425,0,0,0.215749725699425,NA,0,0.215749725699425,NA,0,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,0,0.107874862849712,1.07874870300293,0.215749725699425,NA,NA,NA,0.323624581098557,6.25674200057983,0.323624581098557,NA,NA,NA,0,0.539374351501465,0.431499451398849,NA,NA,NA,0,0.755124032497406,0,0,0,0,0,0.862998902797699,0.215749725699425,0,0,0,0.107874862849712,0.215749725699425,0,0,1.6181229352951,0,0.107874862849712,0.323624581098557,0.323624581098557,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0.107874862849712,0.862998902797699,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0.107874862849712,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0.539374351501465,0.107874862849712,NA,NA,NA,0,0.539374351501465,0,NA,NA,NA,0,0.323624581098557,0.215749725699425,NA,NA,NA,0,NA,NA,1,11,2004,24.5951417004049,27.0242914979757,-0.131294488906865,14.2377330156848,0,0,27.3000001907349,0,5.625,1.28606245696545,14.038250194192,3.74676529745218
"4","11_04",11,5102,"1.0.0 (2015-04-08)","doi:10.4232/1.5102",4457,"1.0.0 (2012-05-31)",11,11,1995,1995,11320,"11320_04",2004,"S","Sverige Socialdemokratiska Arbetareparti",3,24.6000003814697,20,5,19,1,4,5,5,-777,4,-777,5,-999,116,-12.0689659118652,3.44827580451965,0.862068951129913,15.5172414779663,8.62068939208984,0,0,-999,NA,0,-999,NA,0,0,NA,0,0.862068951129913,NA,0,0,NA,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0.862068951129913,0.862068951129913,0,0,0,0.862068951129913,0,3.44827580451965,0,0,0,0.862068951129913,3.44827580451965,0.862068951129913,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,2.58620691299438,0.862068951129913,NA,0,NA,0.862068951129913,0.862068951129913,1.72413790225983,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,0,1.72413790225983,0,NA,NA,NA,0,0,0,NA,NA,NA,0.862068951129913,6.03448295593262,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,2.58620691299438,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0.862068951129913,NA,0,NA,NA,0.862068951129913,NA,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0.862068951129913,1.72413790225983,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0.862068951129913,0,0,0,0,NA,NA,NA,0,0.862068951129913,0,NA,NA,NA,0,6.03448295593262,0,0,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,3.44827580451965,0.862068951129913,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,5.17241382598877,5.17241382598877,NA,NA,NA,0,0,NA,NA,NA,NA,0,2.58620691299438,4.31034469604492,0,0,0,1.72413790225983,2.58620691299438,0,0,0,0,0.862068951129913,3.44827580451965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44827580451965,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,1.72413790225983,6.89655160903931,0,NA,NA,NA,0,1.72413790225983,0,NA,NA,NA,0,0.862068951129913,0,0,0,0,0,0,0,0,0,0,4.31034469604492,6.89655160903931,0,0,1.72413790225983,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,1,11,2004,24.5951417004049,27.0242914979757,-0.131294488906865,14.2377330156848,0,0,27.3000001907349,0,5.625,2.59837504029274,14.038250194192,3.74676529745218
