"","year","party","za_nr","version","doi","za_nr_base","version_base","country.x","region","country_year","eep","member.x","party_year","intials","partyname","pfamily.x","vote.x","group.x","seats.x","seatsum.x","manif","left","environ","liberta","religious","state","multicult","integration","persid","total","rile_mrg","planeco","markeco","welfare","pro_anti_EU","per_v_099","per_v1_101b","per_v2_101b","per_v3_101b","per_v1_101a","per_v2_101a","per_v3_101a","per_v1_1011b","per_v2_1011b","per_v3_1011b","per_v1_1011a","per_v2_1011a","per_v3_1011a","per_v1_1012b","per_v2_1012b","per_v3_1012b","per_v1_1012a","per_v2_1012a","per_v3_1012a","per_v1_1013b","per_v2_1013b","per_v3_1013b","per_v1_1013a","per_v2_1013a","per_v3_1013a","per_v1_1014b","per_v2_1014b","per_v3_1014b","per_v1_1014a","per_v2_1014a","per_v3_1014a","per_v1_103b","per_v2_103b","per_v3_103b","per_v1_103a","per_v2_103a","per_v3_103a","per_v1_104b","per_v2_104b","per_v3_104b","per_v1_104a","per_v2_104a","per_v3_104a","per_v1_106b","per_v2_106b","per_v3_106b","per_v1_106a","per_v2_106a","per_v3_106a","per_v1_107b","per_v2_107b","per_v3_107b","per_v1_107a","per_v2_107a","per_v3_107a","per_v1_108b","per_v2_108b","per_v3_108b","per_v1_108a","per_v2_108a","per_v3_108a","per_v1_1081b","per_v2_1081b","per_v3_1081b","per_v1_1081a","per_v2_1081a","per_v3_1081a","per_v1_2011b","per_v2_2011b","per_v3_2011b","per_v1_2011a","per_v2_2011a","per_v3_2011a","per_v1_2012b","per_v2_2012b","per_v3_2012b","per_v1_2012a","per_v2_2012a","per_v3_2012a","per_v1_202b","per_v2_202b","per_v3_202b","per_v1_202a","per_v2_202a","per_v3_202a","per_v1_203b","per_v2_203b","per_v3_203b","per_v1_203a","per_v2_203a","per_v3_203a","per_v1_301b","per_v2_301b","per_v3_301b","per_v1_301a","per_v2_301a","per_v3_301a","per_v1_3011b","per_v2_3011b","per_v3_3011b","per_v1_3011a","per_v2_3011a","per_v3_3011a","per_v1_303b","per_v2_303b","per_v3_303b","per_v1_303a","per_v2_303a","per_v3_303a","per_v1_304b","per_v2_304b","per_v3_304b","per_v1_304a","per_v2_304a","per_v3_304a","per_v1_305b","per_v2_305b","per_v3_305b","per_v1_305a","per_v2_305a","per_v3_305a","per_v1_306b","per_v2_306b","per_v3_306b","per_v1_306a","per_v2_306a","per_v3_306a","per_v1_308b","per_v2_308b","per_v3_308b","per_v1_308a","per_v2_308a","per_v3_308a","per_v1_310b","per_v2_310b","per_v3_310b","per_v1_310a","per_v2_310a","per_v3_310a","per_v1_3101b","per_v2_3101b","per_v3_3101b","per_v1_3101a","per_v2_3101a","per_v3_3101a","per_v1_312b","per_v2_312b","per_v3_312b","per_v1_312a","per_v2_312a","per_v3_312a","per_v1_314b","per_v2_314b","per_v3_314b","per_v1_314a","per_v2_314a","per_v3_314a","per_v1_3141b","per_v2_3141b","per_v3_3141b","per_v1_3141a","per_v2_3141a","per_v3_3141a","per_v1_316b","per_v2_316b","per_v3_316b","per_v1_316a","per_v2_316a","per_v3_316a","per_v1_3161b","per_v2_3161b","per_v3_3161b","per_v1_3161a","per_v2_3161a","per_v3_3161a","per_v1_3162b","per_v2_3162b","per_v3_3162b","per_v1_3162a","per_v2_3162a","per_v3_3162a","per_v1_3163b","per_v2_3163b","per_v3_3163b","per_v1_3163a","per_v2_3163a","per_v3_3163a","per_v1_318b","per_v2_318b","per_v3_318b","per_v1_318a","per_v2_318a","per_v3_318a","per_v1_401b","per_v2_401b","per_v3_401b","per_v1_401a","per_v2_401a","per_v3_401a","per_v1_4011b","per_v2_4011b","per_v3_4011b","per_v1_4011a","per_v2_4011a","per_v3_4011a","per_v1_4012b","per_v2_4012b","per_v3_4012b","per_v1_4012a","per_v2_4012a","per_v3_4012a","per_v1_402b","per_v2_402b","per_v3_402b","per_v1_402a","per_v2_402a","per_v3_402a","per_v1_403b","per_v2_403b","per_v3_403b","per_v1_403a","per_v2_403a","per_v3_403a","per_v1_404b","per_v2_404b","per_v3_404b","per_v1_404a","per_v2_404a","per_v3_404a","per_v1_405b","per_v2_405b","per_v3_405b","per_v1_405a","per_v2_405a","per_v3_405a","per_v1_406b","per_v2_406b","per_v3_406b","per_v1_406a","per_v2_406a","per_v3_406a","per_v1_408b","per_v2_408b","per_v3_408b","per_v1_408a","per_v2_408a","per_v3_408a","per_v1_4081b","per_v2_4081b","per_v3_4081b","per_v1_4081a","per_v2_4081a","per_v3_4081a","per_v1_4082b","per_v2_4082b","per_v3_4082b","per_v1_4082a","per_v2_4082a","per_v3_4082a","per_v1_4084b","per_v2_4084b","per_v3_4084b","per_v1_4084a","per_v2_4084a","per_v3_4084a","per_v1_4086b","per_v2_4086b","per_v3_4086b","per_v1_4086a","per_v2_4086a","per_v3_4086a","per_v1_409b","per_v2_409b","per_v3_409b","per_v1_409a","per_v2_409a","per_v3_409a","per_v1_410b","per_v2_410b","per_v3_410b","per_v1_410a","per_v2_410a","per_v3_410a","per_v1_411b","per_v2_411b","per_v3_411b","per_v1_411a","per_v2_411a","per_v3_411a","per_v1_412b","per_v2_412b","per_v3_412b","per_v1_412a","per_v2_412a","per_v3_412a","per_v1_4121b","per_v2_4121b","per_v3_4121b","per_v1_4121a","per_v2_4121a","per_v3_4121a","per_v1_4122b","per_v2_4122b","per_v3_4122b","per_v1_4122a","per_v2_4122a","per_v3_4122a","per_v1_4123b","per_v2_4123b","per_v3_4123b","per_v1_4123a","per_v2_4123a","per_v3_4123a","per_v1_4124b","per_v2_4124b","per_v3_4124b","per_v1_4124a","per_v2_4124a","per_v3_4124a","per_v1_413b","per_v2_413b","per_v3_413b","per_v1_413a","per_v2_413a","per_v3_413a","per_v1_4132b","per_v2_4132b","per_v3_4132b","per_v1_4132a","per_v2_4132a","per_v3_4132a","per_v1_414b","per_v2_414b","per_v3_414b","per_v1_414a","per_v2_414a","per_v3_414a","per_v1_415b","per_v2_415b","per_v3_415b","per_v1_415a","per_v2_415a","per_v3_415a","per_v1_416b","per_v2_416b","per_v3_416b","per_v1_416a","per_v2_416a","per_v3_416a","per_v1_501b","per_v2_501b","per_v3_501b","per_v1_501a","per_v2_501a","per_v3_501a","per_v1_502b","per_v2_502b","per_v3_502b","per_v1_502a","per_v2_502a","per_v3_502a","per_v1_503b","per_v2_503b","per_v3_503b","per_v1_503a","per_v2_503a","per_v3_503a","per_v1_504b","per_v2_504b","per_v3_504b","per_v1_504a","per_v2_504a","per_v3_504a","per_v1_5041b","per_v2_5041b","per_v3_5041b","per_v1_5041a","per_v2_5041a","per_v3_5041a","per_v1_5042b","per_v2_5042b","per_v3_5042b","per_v1_5042a","per_v2_5042a","per_v3_5042a","per_v1_5043b","per_v2_5043b","per_v3_5043b","per_v1_5043a","per_v2_5043a","per_v3_5043a","per_v1_5044b","per_v2_5044b","per_v3_5044b","per_v1_5044a","per_v2_5044a","per_v3_5044a","per_v1_5045b","per_v2_5045b","per_v3_5045b","per_v1_5045a","per_v2_5045a","per_v3_5045a","per_v1_506b","per_v2_506b","per_v3_506b","per_v1_506a","per_v2_506a","per_v3_506a","per_v1_601b","per_v2_601b","per_v3_601b","per_v1_601a","per_v2_601a","per_v3_601a","per_v1_6011b","per_v2_6011b","per_v3_6011b","per_v1_6011a","per_v2_6011a","per_v3_6011a","per_v_6012","per_v1_6021b","per_v2_6021b","per_v3_6021b","per_v1_6021a","per_v2_6021a","per_v3_6021a","per_v1_603b","per_v2_603b","per_v3_603b","per_v1_603a","per_v2_603a","per_v3_603a","per_v1_605b","per_v2_605b","per_v3_605b","per_v1_605a","per_v2_605a","per_v3_605a","per_v1_6051b","per_v2_6051b","per_v3_6051b","per_v1_6051a","per_v2_6051a","per_v3_6051a","per_v1_606b","per_v2_606b","per_v3_606b","per_v1_606a","per_v2_606a","per_v3_606a","per_v1_607b","per_v2_607b","per_v3_607b","per_v1_607a","per_v2_607a","per_v3_607a","per_v1_701b","per_v2_701b","per_v3_701b","per_v1_701a","per_v2_701a","per_v3_701a","per_v1_7031b","per_v2_7031b","per_v3_7031b","per_v1_7031a","per_v2_7031a","per_v3_7031a","per_v1_704b","per_v2_704b","per_v3_704b","per_v1_704a","per_v2_704a","per_v3_704a","per_v1_705b","per_v2_705b","per_v3_705b","per_v1_705a","per_v2_705a","per_v3_705a","per_v1_7051b","per_v2_7051b","per_v3_7051b","per_v1_7051a","per_v2_7051a","per_v3_7051a","per_v1_7052b","per_v2_7052b","per_v3_7052b","per_v1_7052a","per_v2_7052a","per_v3_7052a","per_v1_7053b","per_v2_7053b","per_v3_7053b","per_v1_7053a","per_v2_7053a","per_v3_7053a","per_v1_7054b","per_v2_7054b","per_v3_7054b","per_v1_7054a","per_v2_7054a","per_v3_7054a","per_v1_706b","per_v2_706b","per_v3_706b","per_v1_706a","per_v2_706a","per_v3_706a","per_v1_7061b","per_v2_7061b","per_v3_7061b","per_v1_7061a","per_v2_7061a","per_v3_7061a","per_v1_7062b","per_v2_7062b","per_v3_7062b","per_v1_7062a","per_v2_7062a","per_v3_7062a","per_v1_7063b","per_v2_7063b","per_v3_7063b","per_v1_7063a","per_v2_7063a","per_v3_7063a","per_v1_7064b","per_v2_7064b","per_v3_7064b","per_v1_7064a","per_v2_7064a","per_v3_7064a","member.y","country.y","turnout1","turnout2","turnout3","pfamily.y","pname","initials","vote.y","result","source","seats.y","seatsum.y","group.y"
"1",1979,13230,5102,"1.0.0 (2015-04-08)","doi:10.4232/1.5102",4457,"1.0.0 (2012-05-31)",13,13,"13_79",1979,1973,"13230_79","SF","Socialistik Folkeparti",2,4.69999980926514,51,1,16,1,2,-777,-777,-777,2,-777,9,-999,300,-34,8,3,3,-7.33333349227905,0,0,0,NA,1,0,NA,-999,-999,NA,-999,-999,NA,-999,-999,NA,-999,-999,NA,-999,NA,NA,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.33333349227905,3.66666674613953,0,1,2.66666674613953,0,0,0,NA,NA,NA,0,0,4.33333349227905,0,0,0,0.333333343267441,2,4.66666650772095,1.33333337306976,5.66666650772095,0,0.333333343267441,2.66666674613953,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.666666686534882,NA,NA,NA,0,0.333333343267441,0.333333343267441,NA,3.66666674613953,NA,5,1.66666662693024,0.666666686534882,0,0.333333343267441,0,0,0,0,0,0,0,0,1,0,NA,1,NA,NA,0,NA,NA,NA,NA,0,0.333333343267441,0,NA,NA,NA,0,0.333333343267441,0,NA,NA,NA,2,1,0,NA,1.33333337306976,NA,NA,1.33333337306976,NA,NA,1,NA,NA,0,NA,NA,0.333333343267441,NA,NA,0,NA,NA,0,NA,NA,1.66666662693024,NA,NA,0,NA,NA,0,NA,NA,0.666666686534882,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,2,1,NA,0,NA,NA,0,NA,-999,-999,NA,-999,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,1.66666662693024,1.66666662693024,0,NA,NA,NA,0,0.333333343267441,0.666666686534882,NA,NA,NA,0,0,0,0,2,1,0,0,0,NA,NA,NA,0,0,0.333333343267441,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0.666666686534882,NA,NA,0,NA,NA,1,NA,NA,0.666666686534882,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0.666666686534882,0,NA,NA,NA,0.333333343267441,0.333333343267441,0,NA,NA,NA,0.333333343267441,3.33333325386047,0,NA,NA,NA,-999,-999,NA,NA,NA,NA,-999,-999,NA,NA,NA,NA,-999,-999,NA,NA,NA,NA,-999,-999,NA,NA,NA,NA,0,0,0,NA,NA,NA,-999,-999,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,0,2.33333325386047,0.666666686534882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333343267441,0.666666686534882,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0.333333343267441,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,-999,-999,NA,NA,NA,NA,0,0.333333343267441,0,0,0,0,0,0,0,3,3.33333325386047,0.333333343267441,0,1,0.666666686534882,3.66666674613953,2.33333325386047,0,2,0.333333343267441,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,-999,-999,NA,NA,NA,NA,0,0.666666686534882,0,NA,NA,NA,0,1.33333337306976,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,1979,13,3725235,1781504,47.8225937424082,2,"DEN: SF Socialist Peoples Party                   ","SF          ",4.7,1,1,1,16,51
"2",1979,13320,5102,"1.0.0 (2015-04-08)","doi:10.4232/1.5102",4457,"1.0.0 (2012-05-31)",13,13,"13_79",1979,1973,"13320_79","S","Socialdemokraterna",3,21.8999996185303,20,3,16,5,-777,4,3,8,3,-777,4,-999,228,-28.0701751708984,10.5263156890869,0.877192974090576,8.77192974090576,5.26315784454346,0,0,0,NA,0.877192974090576,0,NA,-999,-999,NA,-999,-999,NA,-999,-999,NA,-999,-999,NA,-999,NA,NA,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.438596487045288,0,0.438596487045288,1.31578946113586,0,0,0,NA,NA,NA,0,0,1.31578946113586,0,0,0,0,1.75438594818115,6.5789475440979,0,0,0,0.438596487045288,3.94736838340759,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0.438596487045288,0.438596487045288,NA,NA,NA,0,2.63157892227173,3.5087718963623,NA,0,NA,2.19298243522644,5.70175457000732,3.07017540931702,0,0.438596487045288,0,0,0,0,0,0,0,0,0,0,NA,0.438596487045288,NA,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,3.07017540931702,4.38596487045288,0,NA,0,NA,NA,1.31578946113586,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.877192974090576,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1.31578946113586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0.438596487045288,NA,0,NA,NA,0,NA,-999,-999,NA,-999,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0.438596487045288,4.38596487045288,3.07017540931702,NA,NA,NA,0,0.877192974090576,0,NA,NA,NA,0,0,0,0,0.438596487045288,0.438596487045288,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0.877192974090576,0.877192974090576,0,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,1.31578946113586,0.438596487045288,NA,NA,NA,0,1.75438594818115,0,NA,NA,NA,-999,-999,NA,NA,NA,NA,-999,-999,NA,NA,NA,NA,-999,-999,NA,NA,NA,NA,-999,-999,NA,NA,NA,NA,0,0,0,NA,NA,NA,-999,-999,NA,NA,NA,NA,0,0.438596487045288,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0.438596487045288,NA,NA,NA,0,2.19298243522644,3.07017540931702,NA,NA,NA,0,0,NA,NA,NA,NA,0,2.19298243522644,5.70175457000732,0,0,0,0,0.438596487045288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438596487045288,0,0,0,0,0,0.438596487045288,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,-999,-999,NA,NA,NA,NA,0,0.438596487045288,0.877192974090576,0,0,0,0,1.75438594818115,0,0,0,0,0,7.01754379272461,3.94736838340759,0,0,0,0,1.31578946113586,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0.438596487045288,NA,NA,NA,0,0,0.877192974090576,NA,NA,NA,0,0,0,NA,NA,NA,0,0.877192974090576,0.438596487045288,NA,NA,NA,-999,-999,NA,NA,NA,NA,0,0.438596487045288,0,NA,NA,NA,0,0,1.75438594818115,NA,NA,NA,0,0,1.31578946113586,NA,NA,NA,0,0,0.877192974090576,NA,NA,NA,0,NA,NA,1979,13,3725235,1781504,47.8225937424082,3,"DEN: SD Social Democrats                          ","S           ",21.9,1,1,3,16,20
"3",1979,13410,5102,"1.0.0 (2015-04-08)","doi:10.4232/1.5102",4457,"1.0.0 (2012-05-31)",13,13,"13_79",1979,1973,"13410_79","RV","Det Radikale Venstre",4,3.29999995231628,999,0,16,1,4,4,-777,-777,4,3,4,-999,133,-29.3233089447021,9.02255630493164,0,3.75939846038818,5.26315784454346,0,0,0.751879692077637,NA,4.51127815246582,0,NA,-999,-999,NA,-999,-999,NA,-999,-999,NA,-999,-999,NA,-999,NA,NA,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.50375938415527,0,3.75939846038818,1.50375938415527,0,0,0,NA,NA,NA,0,0,1.50375938415527,0,0,0,0,1.50375938415527,8.270676612854,0,0,0,0.751879692077637,0.751879692077637,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0.751879692077637,0,NA,NA,NA,0,0.751879692077637,1.50375938415527,NA,0,NA,10.5263156890869,3.75939846038818,0,0,0.751879692077637,0,0,0.751879692077637,0,0,0,0,0,4.51127815246582,0,NA,2.25563907623291,NA,NA,0,NA,NA,NA,NA,0,1.50375938415527,0,NA,NA,NA,0,0,0,NA,NA,NA,1.50375938415527,0,0,NA,0,NA,NA,0.751879692077637,NA,NA,0,NA,NA,0,NA,NA,1.50375938415527,NA,NA,0,NA,NA,0,NA,NA,3.00751876831055,NA,NA,0.751879692077637,NA,NA,0.751879692077637,NA,NA,0,NA,NA,1.50375938415527,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1.50375938415527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,2.25563907623291,NA,-999,-999,NA,-999,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,6.01503753662109,0,NA,NA,NA,0,0,0,NA,NA,NA,0.751879692077637,0,0,0.751879692077637,2.25563907623291,1.50375938415527,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0.751879692077637,0,NA,0,NA,NA,0,NA,NA,0.751879692077637,NA,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,4.51127815246582,1.50375938415527,NA,NA,NA,0,0.751879692077637,0,NA,NA,NA,-999,-999,NA,NA,NA,NA,-999,-999,NA,NA,NA,NA,-999,-999,NA,NA,NA,NA,-999,-999,NA,NA,NA,NA,0,0,0,NA,NA,NA,-999,-999,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,4.51127815246582,2.25563907623291,NA,NA,NA,0.751879692077637,0,NA,NA,NA,NA,0,1.50375938415527,2.25563907623291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751879692077637,0.751879692077637,0,0,0,NA,0.751879692077637,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,-999,-999,NA,NA,NA,NA,0,0,0.751879692077637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0.751879692077637,0,NA,NA,NA,-999,-999,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,1979,13,3725235,1781504,47.8225937424082,4,"DEN: RV Radicals                                  ","RV          ",3.3,1,1,0,16,999
"4",1979,13420,5102,"1.0.0 (2015-04-08)","doi:10.4232/1.5102",4457,"1.0.0 (2012-05-31)",13,13,"13_79",1979,1973,"13420_79","V","Venstre - Danmarks Liberale Parti",4,14.5,40,3,16,1,8,8,2,8,8,2,3,-999,104,-11.5384616851807,12.5,1.92307686805725,0.961538434028625,20.1923084259033,0,0,0,NA,2.88461542129517,0.961538434028625,NA,-999,-999,NA,-999,-999,NA,-999,-999,NA,-999,-999,NA,-999,NA,NA,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.961538434028625,NA,NA,NA,0,0.961538434028625,0,0,0,0,0,3.8461537361145,5.76923084259033,0,0,0,1.92307686805725,3.8461537361145,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,6.73076915740967,0.961538434028625,NA,NA,NA,0,0,0,NA,0.961538434028625,NA,2.88461542129517,4.807692527771,0.961538434028625,0,0,0,0,0.961538434028625,0,0,0,0,0,1.92307686805725,0.961538434028625,NA,0,NA,NA,2.88461542129517,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,1.92307686805725,0,NA,0,NA,NA,3.8461537361145,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.961538434028625,NA,NA,0,NA,NA,2.88461542129517,NA,NA,0,NA,NA,0.961538434028625,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.961538434028625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0.961538434028625,NA,-999,-999,NA,-999,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,9.61538505554199,0.961538434028625,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,6.73076915740967,0.961538434028625,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.961538434028625,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0.961538434028625,0,NA,NA,NA,0,0.961538434028625,0.961538434028625,NA,NA,NA,0,0.961538434028625,0,NA,NA,NA,-999,-999,NA,NA,NA,NA,-999,-999,NA,NA,NA,NA,-999,-999,NA,NA,NA,NA,-999,-999,NA,NA,NA,NA,0,0,0,NA,NA,NA,-999,-999,NA,NA,NA,NA,0,1.92307686805725,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,3.8461537361145,1.92307686805725,NA,NA,NA,0,0,NA,NA,NA,NA,0,0.961538434028625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,-999,-999,NA,NA,NA,NA,0,0,0,0,0,0,0,5.76923084259033,0.961538434028625,0,0,0,0,0.961538434028625,0,0,0,0,0,2.88461542129517,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,-999,-999,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,1979,13,3725235,1781504,47.8225937424082,4,"DEN: V Liberals                                   ","V           ",14.5,1,1,3,16,40
"5",1979,13620,5102,"1.0.0 (2015-04-08)","doi:10.4232/1.5102",4457,"1.0.0 (2012-05-31)",13,13,"13_79",1979,1973,"13620_79","KF","Det Konservative Folkepartiet",6,14,80,2,16,1,-777,-777,-777,-777,-777,-777,-777,-999,96,3.125,7.29166650772095,8.33333301544189,0,15.625,0,0,0,NA,2.08333325386047,0,NA,-999,-999,NA,-999,-999,NA,-999,-999,NA,-999,-999,NA,-999,NA,NA,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,2.08333325386047,2.08333325386047,2.08333325386047,0,2.08333325386047,0,1.04166662693024,8.33333301544189,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3.125,3.125,4.16666650772095,NA,NA,NA,0,1.04166662693024,3.125,NA,1.04166662693024,NA,2.08333325386047,9.375,2.08333325386047,0,0,0,0,1.04166662693024,0,0,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,0,3.125,0,NA,NA,NA,0,0,0,NA,NA,NA,0,1.04166662693024,0,NA,0,NA,NA,6.25,NA,NA,1.04166662693024,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1.04166662693024,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1.04166662693024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,5.20833349227905,3.125,NA,0,NA,NA,0,NA,-999,-999,NA,-999,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,1.04166662693024,0,NA,NA,NA,0,3.125,0,NA,NA,NA,0,0,0,0,3.125,2.08333325386047,0,0,0,NA,NA,NA,1.04166662693024,3.125,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,1.04166662693024,NA,NA,NA,NA,0,1.04166662693024,0,NA,NA,NA,1.04166662693024,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,3.125,0,NA,NA,NA,-999,-999,NA,NA,NA,NA,-999,-999,NA,NA,NA,NA,-999,-999,NA,NA,NA,NA,-999,-999,NA,NA,NA,NA,0,0,0,NA,NA,NA,-999,-999,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,-999,-999,NA,NA,NA,NA,0,2.08333325386047,0,0,0,0,0,4.16666650772095,0,0,0,0,0,1.04166662693024,0,0,0,0,0,1.04166662693024,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,-999,-999,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,1979,13,3725235,1781504,47.8225937424082,6,"DEN: KF Conservatives                             ","KF          ",14,1,1,2,16,80
